"X.Plant_ID","Scientific_Name","Common_Name","Family","Genus","Species","Infraspecies","Native","CoC","Endemic","Persisting","Status_State","nwpl_ncne","State_Rank","Global_Rank","Habitat","Growth_Habit","Duration"
6786,"Cyperus diandrus","umbrella flat sedge","Cyperaceae","Cyperus","diandrus","","Y",6,"N","Y","","OBL","S3","","Edges of water bodies including fresh to somewhat brackish tidal marshes.","Herbaceous","Annual"
984,"Cyperus esculentus var. leptostachyus","common yellow nut sedge","Cyperaceae","Cyperus","esculentus","var. leptostachyus","Y",1,"N","Y","","FACW","SNR","","Shores and gravel bars of streams, roadsides, disturbed soils, and waste places including urban settings.","Graminoid","Perennial"
1071,"Cyperus strigosus","false yellow nut sedge","Cyperaceae","Cyperus","strigosus","","Y",3,"N","Y","","FACW","S5","G5","Shores of lakes and streams, roadsides, railroad edges, disturbed soils, cultivated ground, and waste places. One of the most common Cyperus species in New York.","Graminoid","Perennial"
2021,"Cypripedium acaule","pink lady’s slipper","Orchidaceae","Cypripedium","acaule","","Y",5,"N","Y","","FACW","S4","G5","Acidic mesic to dry-mesic forests often with pine or hemlock. Usually in areas where the adjacent herbaceous layer is sparse. Sometimes on roadsides and young successional forests. Populations size and density varies considerably. Often on hilltops and upper slopes but not restricted to these sites.","Forb/herb","Perennial"
2030,"Cypripedium parviflorum var. makasin","northern small yellow lady’s slipper","Orchidaceae","Cypripedium","parviflorum","var. makasin","Y",9,"N","Y","","FAC","S4","G5T4Q","Rich fens, cedar swamps, and rich calcareous swamps.","Forb/herb","Perennial"
1998,"Cypripedium parviflorum var. pubescens","large yellow lady’s slipper","Orchidaceae","Cypripedium","parviflorum","var. pubescens","Y",10,"N","Y","","FAC","S4","G5T5","Rich fens and calcareous mesic forests. Predominately in upland sites.","Forb/herb","Perennial"
6665,"Cypripedium reginae","showy lady’s slipper","Orchidaceae","Cypripedium","reginae","","Y",9,"N","Y","","FACW","S3","","Rich fens, cedar swamps, and rich calcareous swamps. Often populations are rather small but occasional populations can be extensive and large.","Herbaceous","Perennial"
1261,"Cystopteris bulbifera","bulblet fern","Cystopteridaceae","Cystopteris","bulbifera","","Y",8,"N","Y","","FACW","S5","G5","Calcareous drippy cliffs and ledges, talus slopes, and rich mesic to wet forests. Occurs primarily on calcareous soils and/or bedrock. It has an affinity for rocks but occasionally occurs in deep non-rocky soils. On drippy cliffs and ledges it can form dense vertical patches.","Fern","Perennial"
6262,"Cystopteris fragilis","fragile fern","Cystopteridaceae","Cystopteris","fragilis","","Y",7,"N","Y","","FACU","S4","","Wet cliffs and ledges, and sometime in soil below rock outcrops.","Fern","Perennial"
1254,"Cystopteris tenuis","Mackay’s fragile fern","Cystopteridaceae","Cystopteris","tenuis","","Y",7,"N","Y","","","S4","G4G5","Wet cliffs and ledges, shale and fine talus slopes, and sometimes in soil of forested slopes not associated with rocks.","Fern","Perennial"
2382,"Danthonia compressa","northern oat grass","Poaceae","Danthonia","compressa","","Y",6,"N","Y","","FACU","S5","G5","Edges of woodland roads and paths, openings in forests, often in thin acidic soils.","Graminoid","Perennial"
2381,"Danthonia spicata","poverty grass","Poaceae","Danthonia","spicata","","Y",5,"N","Y","","","S5","G5","Forest edges, thin canopied forest, and primarily open habitats including the rims of rock outcrops and cliffs with thin rocky or gravelly soils often where the adjacent herbaceous vegetation is not dense or tall.","Graminoid","Perennial"
1893,"Decodon verticillatus","water willow","Lythraceae","Decodon","verticillatus","","Y",7,"N","Y","","OBL","S5","G5","On the edges of ponds and lakes, swamps, and wet thickets. Occasionally in Sphagnum dominated peatlands. Sometimes forming dense impenetrable thickets in shallow to deep water.","Subshrub, Shrub","Perennial"
1881,"Dendrolycopodium dendroideum","prickly tree clubmoss, northern tree clubmoss","Lycopodiaceae","Dendrolycopodium","dendroideum","","Y",5,"N","Y","","FACU","S5","G5","A wide variety of mesic forests and forest opening including forested roadsides. Of the three Dendrolycopodium species, this one appears to be most common in more northern forest types. Appears to do best in successional forests or sites with recent disturbances.","lycophyte","Perennial"
7048,"Dendrolycopodium obscurum","flat-branched tree clubmoss","Lycopodiaceae","Dendrolycopodium","obscurum","","Y",5,"N","Y","","FACU","S5","","A wide variety of mesic forests and forest opening including forested roadsides. Most common in all but the coolest parts of New York. Appears to do best in successional forests, areas with thin soils, and sites with recent disturbances.","lycophyte","Perennial"
1229,"Dennstaedtia punctilobula","hay-scented fern","Dennstaedtiaceae","Dennstaedtia","punctilobula","","Y",4,"N","Y","","UPL","S5","G5","Hardwood forests, fields with thin acidic soils, blueberry barrens, thickets, utility rights-of-way and logging roads. Often forming extensive dense patches.","Fern","Perennial"
1245,"Deparia acrostichoides","silvery spleenwort","Athyriaceae","Deparia","acrostichoides","","Y",8,"N","Y","","FAC","S5","G5","Rich hardwood forests, and shale and fine talus slopes. A rich calcareous forest herb often in slightly wetter than mesic soils but soil moisture appears to be less critical than soil mineral content.","Fern","Perennial"
2160,"Deschampsia cespitosa ssp. cespitosa","tufted hair grass","Poaceae","Deschampsia","cespitosa","ssp. cespitosa","Y",NA,"N","Y","","","SNR","","","Graminoid","Perennial"
1486,"Desmodium canadense","showy tick trefoil","Fabaceae","Desmodium","canadense","","Y",4,"N","Y","","FAC","S5","G5","Edges of forests, thickets, fields, rocky stream banks, and roadsides. Often in open habitats in dry coarse soils but sometimes in wet habitats at least seasonally.","Forb/herb","Perennial"
1483,"Desmodium cuspidatum","large-bracted tick trefoil","Fabaceae","Desmodium","cuspidatum","","Y",7,"N","Y","","","S5","G5","","Forb/herb","Perennial"
1470,"Desmodium paniculatum","panicled tick trefoil","Fabaceae","Desmodium","paniculatum","","Y",6,"N","Y","","FACU","S5","G5","Edges of forests, edges of paths and roads through forests, and thickets. Usually in dry to dry-mesic soils.","Forb/herb","Perennial"
1471,"Desmodium rotundifolium","round-leaved tick trefoil","Fabaceae","Desmodium","rotundifolium","","Y",8,"N","Y","","","S4","G5","Thin dry-mesic oak-hickory or oak dominated forests, edges of paths through forests, and bluffs. Usually not very abundant at a site.","Forb/herb","Perennial"
1533,"Dicentra canadensis","squirrel corn","Papaveraceae","Dicentra","canadensis","","Y",8,"N","Y","","","S5","G5","Rich mesic hardwood forests. In deep often calcareous soils and with an adjacent herbaceous flora that is dense and diverse.","Forb/herb","Perennial"
1532,"Dicentra cucullaria","Dutchman’s breeches","Papaveraceae","Dicentra","cucullaria","","Y",8,"N","Y","","","S5","G5","Rich mesic hardwood forests. In deep often calcareous soils and with an adjacent herbaceous flora that is dense and diverse. Occurs in similar habitats to D. canadensis but also occurs in northern cooler more acidic environments.","Forb/herb","Perennial"
2132,"Dichanthelium boreale","northern rosette grass","Poaceae","Dichanthelium","boreale","","Y",5,"N","Y","","FAC","SNR","G5","","Graminoid",""
2249,"Dichanthelium clandestinum","deer-tongue rosette grass","Poaceae","Dichanthelium","clandestinum","","Y",4,"N","Y","","FACW","S5","G5?","Forests and thickets in deep often alluvial mesic to wet-mesic soils including floodplains, banks of streams, and disturbed areas. Generally doing best in partly shaded areas.","Graminoid",""
2248,"Dichanthelium commutatum ssp. ashei","Ashe’s rosette grass","Poaceae","Dichanthelium","commutatum","ssp. ashei","Y",8,"N","Y","","FAC","S5","G5","","Graminoid",""
7355,"Dichanthelium commutatum ssp. commutatum","variable rosette grass","Poaceae","Dichanthelium","commutatum","ssp. commutatum","Y",10,"N","","","FAC","SH","G5TNRQ","","",""
2269,"Dichanthelium dichotomum ssp. dichotomum","forked rosette grass","Poaceae","Dichanthelium","dichotomum","ssp. dichotomum","Y",8,"N","Y","","FAC","S5","G5T5","Dry-mesic to mesic forests primarily in warmer habitats or more southern parts of New York.","Graminoid",""
7213,"Dichanthelium lanuginosum","woolly rosette grass","Poaceae","Dichanthelium","lanuginosum","","Y",4,"N","Y","","FAC","S5","G5T5","Dry to dry-mesic thin forests and woodlands, openings and disturbed areas in forests, and open habitat with thin rocky or gravelly soils. It also occasionally occurs in wet soils of peatlands and swamps.","Graminoid","Perennial"
2265,"Dichanthelium linearifolium","linear-leaved rosette grass","Poaceae","Dichanthelium","linearifolium","","Y",7,"N","Y","","","S5","G5","Open or partly open habitats with dry thin or well-drained sandy to rocky soils often with adjacent herbaceous vegetation thin including roadsides, barrens, rocky summits, and disturbed sites.","Graminoid",""
697,"Diervilla lonicera","bush honeysuckle","Caprifoliaceae","Diervilla","lonicera","","Y",6,"N","Y","","","S5","G5","Bluffs, ledges, rims of cliffs, fine talus slopes, and thin dry rocky forests. Usually dry to dry-mesic and occasionally mesic soils in unshaded to partially shaded and less frequently fully shaded sites.","Shrub","Perennial"
1235,"Dioscorea villosa","wild yam","Dioscoreaceae","Dioscorea","villosa","","Y",6,"N","Y","","FAC","S5","G4G5","Alluvial thickets and rich low forests.","Vine","Perennial"
1880,"Diphasiastrum digitatum","southern ground cedar","Lycopodiaceae","Diphasiastrum","digitatum","","Y",4,"N","Y","","","S5","G5","Mesic forests, forested roadsides, and forest openings often on upper slopes and hilltops with sterile thin soils. Does best in successional forests and sites with recent disturbances. It often grows with Dendrolycopodium obscurum.","lycophyte","Perennial"
1877,"Diphasiastrum tristachyum","blue ground cedar","Lycopodiaceae","Diphasiastrum","tristachyum","","Y",4,"N","Y","","","S5","G5","Dry to mesic forests often on upper slopes and hilltops with sterile thin or sandy acidic soils. In similar habitats as D. digitatum and sometimes occurring together but it generally grows in drier thinner and more acidic soils.","lycophyte","Perennial"
3035,"Dirca palustris","eastern leatherwood, wicopy","Thymelaeaceae","Dirca","palustris","","Y",8,"N","Y","","FAC","S5","G4","Rich mesic to dry-mesic forests, stream edges, and forested seeps. Associated with highly calcareous soils.","Shrub","Perennial"
505,"Doellingeria infirma","cornel-leaved white aster","Asteraceae","Doellingeria","infirma","","Y",8,"N","Y","","","S4","G5","Oak-hickory forests and forests and woodlands of a southern affinity.  Rocky or thin dry-mesic soils with a thin herbaceous layer.  Not common at sites and often occurring in relatively thin small patches. ","Forb/herb","Perennial"
424,"Doellingeria umbellata var. umbellata","tall flat-topped white aster","Asteraceae","Doellingeria","umbellata","var. umbellata","Y",4,"N","Y","","FACW","S5","G5T5","Roadside ditches, wet to mesic successional fields, thickets, marshes, seepages, and openings in swamps. Perhaps more common in northern and cooler parts of NY. Usually preferring wet ground but also growing in drier situations. ","Forb/herb","Perennial"
1241,"Drosera intermedia","spatulate-leaved sundew","Droseraceae","Drosera","intermedia","","Y",9,"N","Y","","OBL","S4","G5","","Forb/herb","Perennial"
6379,"Drosera rotundifolia","round-leaved sundew","Droseraceae","Drosera","rotundifolia","","Y",8,"N","Y","","OBL","S4","G5","Rich fens, acidic bogs, open peaty wetlands, floating logs, and wet springy roadsides. Does well in open sites with low adjacent herbaceous vegetation. Sometimes on edges of shrub hummocks in open wetlands. Usually not in areas with much of a tree canopy.","Forb/herb","Perennial"
6515,"Drymocallis arguta","tall cinquefoil","Rosaceae","Drymocallis","arguta","","Y",7,"N","Y","","FACU","S5","","Dry forest openings, alvar habitats, often but not restricted to calcareous regions.","Herbaceous","Perennial"
1252,"Dryopteris carthusiana","spinulose wood fern","Dryopteridaceae","Dryopteris","carthusiana","","Y",6,"N","Y","","FACW","S5","G5","Swamps, wet forests, and pine forests including pine plantations. Generally occurring in wet to wet-mesic soils but also in mesic to dry-mesic pine forests and also occasionally in mesic hardwood forests. It clearly has an affinity for pine plantations.","Fern","Perennial"
1246,"Dryopteris carthusiana × D. intermedia = D. ×triploidea","triploid wood fern","Dryopteridaceae","Dryopteris","carthusiana × D. intermedia = D. ×triploidea","","Y",NA,"N","Y","","FAC","SNA","GNA","","Fern","Perennial"
1250,"Dryopteris clintoniana","Clinton’s wood fern","Dryopteridaceae","Dryopteris","clintoniana","","Y",8,"N","Y","","FACW","S5","G5","Swamps, wet woods, and floodplain forests. Usually not forming large stands.","Fern","Perennial"
1249,"Dryopteris cristata","crested wood fern","Dryopteridaceae","Dryopteris","cristata","","Y",8,"N","Y","","OBL","S5","G5","Swamps, opening in swamps, and shrub swamps. Mostly in fairly closed canopy situations to sometimes completely open sites although, generally occurring in habitat with at least some canopy cover.","Fern","Perennial"
1283,"Dryopteris goldieana","Goldie’s wood fern","Dryopteridaceae","Dryopteris","goldieana","","Y",9,"N","Y","","FAC","S4","G4","Rich mesic hardwood or hemlock-hardwood forests often in deep calcareous soils. Often low on slopes or on upper floodplains of small streams.","Fern","Perennial"
1284,"Dryopteris intermedia","evergreen wood fern, fancy wood fern, common wood fern","Dryopteridaceae","Dryopteris","intermedia","","Y",5,"N","Y","","FAC","S5","G5","A wide variety of mesic forests. Clearly the most common Dryopteris in upland habitats.","Fern","Perennial"
6270,"Dryopteris marginalis","marginal wood fern","Dryopteridaceae","Dryopteris","marginalis","","Y",6,"N","Y","","FACU","S5","","Fairly common on mesic hardwood or hemlock-hardwood forested slopes in parts of New York with generally calcareous soils. It is also particularly fond of rocky forested slopes in a wide range of soil pH. Also ledges and rock outcrops.","Fern","Perennial"
